,OBJECTID,COUNTY,CITY,Shape__Area,Shape__Length,GlobalID,Year,Geography,Geographic Area Name,Total_Population,City
3266,16.0,Humboldt,Arcata,51385121.5664063,75159.8543906089,d4015cfd-be17-4795-993f-9b16b5473331,2017,1600000US0602476,"Arcata city, California",17814.0,Arcata
3267,17.0,San Luis Obispo,Arroyo Grande,23011217.6171875,31484.2368777697,f24cf9f8-c008-4879-bab2-12ba38562928,2017,1600000US0602868,"Arroyo Grande city, California",17971.0,Arroyo Grande
3268,18.0,Los Angeles,Artesia,6128534.55859375,15055.4587668051,a4a86472-9eaa-487d-8231-1021d9979654,2017,1600000US0602896,"Artesia city, California",16853.0,Artesia
3269,19.0,Kern,Arvin,18685857.6328125,26421.7606989487,8efc70e8-1780-476f-af6e-6e2e31b1f895,2017,1600000US0602924,"Arvin city, California",20826.0,Arvin
3270,20.0,San Luis Obispo,Atascadero,102461859.882813,57267.537566731,c655e318-452c-47f4-8afb-42f479315749,2017,1600000US0603064,"Atascadero city, California",29797.0,Atascadero
3271,22.0,Merced,Atwater,27568273.9726563,45442.5725787282,df3340e1-4411-4118-89a9-17a3291b67fd,2017,1600000US0603162,"Atwater city, California",29118.0,Atwater
3272,23.0,Placer,Auburn,30627246.328125,59836.922974527,672df8e3-4684-4403-832f-92ca411d9d75,2017,1600000US0603204,"Auburn city, California",13911.0,Auburn
3273,24.0,Los Angeles,Avalon,10948557.5898438,20901.4057551505,560550f8-6871-41d4-a0cd-4754b5cec5ad,2017,1600000US0603274,"Avalon city, California",3778.0,Avalon
3274,25.0,Kings,Avenal,77458981.5390625,55421.4830221233,77f517a7-7ba5-4159-b73b-9ed6ed558008,2017,1600000US0603302,"Avenal city, California",13119.0,Avenal
3275,26.0,Los Angeles,Azusa,36615279.453125,58591.2627191577,cb5f0af2-849d-46fd-94f1-02f0adb1cfcb,2017,1600000US0603386,"Azusa city, California",49029.0,Azusa
3276,27.0,Kern,Bakersfield,591957825.328125,536308.402107617,e87b9568-4d95-4ecd-a142-41268e583cbe,2017,1600000US0603526,"Bakersfield city, California",372680.0,Bakersfield
3277,28.0,Los Angeles,Baldwin Park,25658138.6914063,32301.7639831901,060f5a5a-82ed-416e-a0f9-8ca754dbe65a,2017,1600000US0603666,"Baldwin Park city, California",76572.0,Baldwin Park
3278,29.0,Riverside,Banning,87707280.59375,98557.2975789746,654116ac-4eea-4993-ad53-d0990c693a16,2017,1600000US0603820,"Banning city, California",30824.0,Banning
3279,30.0,San Bernardino,Barstow,159114428.855469,124528.363805011,2d264963-33f7-45e0-afb7-dc27bf7b63d3,2017,1600000US0604030,"Barstow city, California",23609.0,Barstow
3280,31.0,Riverside,Beaumont,114352990.65625,95506.7991222663,b77d8417-10b4-4c2f-9a0f-82f65d1ea8ac,2017,1600000US0604758,"Beaumont city, California",43641.0,Beaumont
3281,32.0,Los Angeles,Bell,9896026.3125,24187.7973649776,6d6fa9b6-09fe-4d1d-a80e-14c8066ae6d5,2017,1600000US0604870,"Bell city, California",35942.0,Bell
3282,33.0,Los Angeles,Bell Gardens,9285293.390625,14226.2157586177,2519eb23-edc0-4724-be7b-9fa3d0a97fef,2017,1600000US0604996,"Bell Gardens city, California",42845.0,Bell Gardens
3283,34.0,Los Angeles,Bellflower,23316766.09375,21825.9089684598,7870b149-77ef-44dd-8bda-83ce1e1671b3,2017,1600000US0604982,"Bellflower city, California",77852.0,Bellflower
3284,35.0,San Mateo,Belmont,19123418.1992188,28173.7772276943,3cae9a74-f54c-4211-ace2-e7d6c3943792,2017,1600000US0605108,"Belmont city, California",27110.0,Belmont
3285,36.0,Marin,Belvedere,2645760.046875,8307.52493870506,355cc2b2-ec2a-4160-936f-5f58cc3f72fd,2017,1600000US0605164,"Belvedere city, California",2156.0,Belvedere
3286,37.0,Solano,Benicia,54541414.734375,44254.5232957136,950ed4e1-d97b-4c75-b95c-b9f45e348467,2017,1600000US0605290,"Benicia city, California",28011.0,Benicia
3287,38.0,Alameda,Berkeley,44043848.6679688,41459.8367324381,6e2ab811-24ca-4405-858b-4b515f2cbf1b,2017,1600000US0606000,"Berkeley city, California",120179.0,Berkeley
3288,39.0,Los Angeles,Beverly Hills,21616862.796875,31778.1464910811,efe66720-091a-40ff-97d2-84df7e2b6e02,2017,1600000US0606308,"Beverly Hills city, California",34506.0,Beverly Hills
3289,40.0,San Bernardino,Big Bear Lake,24456282.1484375,56830.6192226937,22313489-4ea2-4f8d-b732-96a85734cc05,2017,1600000US0606434,"Big Bear Lake city, California",5190.0,Big Bear Lake
3290,41.0,Butte,Biggs,3846221.96875,16135.5486184904,af347e2a-a981-4860-a8e6-86ada7fd3c7d,2017,1600000US0606560,"Biggs city, California",2034.0,Biggs
3291,42.0,Inyo,Bishop,7733927.79296875,20427.2825511611,0d21b968-d076-4167-bdbb-12cdccfdbbaa,2017,1600000US0606798,"Bishop city, California",3802.0,Bishop
3292,43.0,Humboldt,Blue Lake,2934186.11328125,12023.8197091084,fbc1c05f-c1ab-4287-ae33-30f37c748734,2017,1600000US0607162,"Blue Lake city, California",1096.0,Blue Lake
3293,44.0,Riverside,Blythe,102128779.167969,121185.789441709,7043d734-eb55-41ec-8d86-b50f2406934c,2017,1600000US0607218,"Blythe city, California",19486.0,Blythe
3294,45.0,Los Angeles,Bradbury,7454190.37109375,14387.3505835872,8c1b5b8c-e57c-47e8-bea9-8c33f7ae02bd,2017,1600000US0607946,"Bradbury city, California",992.0,Bradbury
3295,46.0,Imperial,Brawley,29855025.03125,38180.6914694529,62719834-e1c8-4e0c-bbe6-eb1ecad56741,2017,1600000US0608058,"Brawley city, California",25959.0,Brawley
3296,47.0,Orange,Brea,46234997.2148438,68241.9707096387,8520349e-12de-4a99-b7c9-80b763721795,2017,1600000US0608100,"Brea city, California",41921.0,Brea
3297,48.0,Contra Costa,Brentwood,62015016.90625,55421.5446414708,57f44770-2dee-4e7c-b3bb-72ea924d5ffc,2017,1600000US0608142,"Brentwood city, California",58828.0,Brentwood
3298,49.0,San Mateo,Brisbane,13141853.6601563,22435.465536382,57a2d229-f92d-4dd1-9918-ff5202225025,2017,1600000US0608310,"Brisbane city, California",4642.0,Brisbane
3299,50.0,Santa Barbara,Buellton,6141802.3671875,14624.7621433802,22b6367d-dd78-4c17-a6ef-3c8767d1f32f,2017,1600000US0608758,"Buellton city, California",5087.0,Buellton
3300,51.0,Orange,Buena Park,39656062.1640625,48303.8377154201,91e1bad8-fe4c-462e-95cc-d9ba0c260efd,2017,1600000US0608786,"Buena Park city, California",83020.0,Buena Park
3301,52.0,Los Angeles,Burbank,65680187.7109375,37732.6951002645,6db9ddaa-7063-4c73-876d-194be1e2c587,2017,1600000US0608954,"Burbank city, California",104765.0,Burbank
3302,52.0,Los Angeles,Burbank,65680187.7109375,37732.6951002645,6db9ddaa-7063-4c73-876d-194be1e2c587,2017,1600000US0608968,"Burbank CDP, California",4939.0,Burbank
3303,53.0,San Mateo,Burlingame,18469807.4257813,33027.5678387048,bfaef773-993c-4454-8272-205fb12fd32d,2017,1600000US0609066,"Burlingame city, California",30401.0,Burlingame
3304,54.0,Los Angeles,Calabasas,52298281.7851563,55027.0141093007,485c70b9-9bab-4aeb-be5c-7163cca1743c,2017,1600000US0609598,"Calabasas city, California",24169.0,Calabasas
3305,55.0,Imperial,Calexico,31087571.5664063,29186.6599500101,267b9237-8daa-4d25-851a-23948c144c2f,2017,1600000US0609710,"Calexico city, California",39953.0,Calexico
3306,56.0,Kern,California City,789537582.632813,218543.464220747,af34f78a-3ccb-4bd3-b0b3-43e772f0a9a9,2017,1600000US0609780,"California City city, California",13495.0,California City
3307,57.0,Riverside,Calimesa,56203576.0234375,49018.056262052,63e72b98-e528-4e71-9850-38b5c1f0e383,2017,1600000US0609864,"Calimesa city, California",8517.0,Calimesa
3308,58.0,Imperial,Calipatria,13738251.6367188,26908.2929220679,1b6ea6c7-e15c-4df7-8918-8fb4f01a65a3,2017,1600000US0609878,"Calipatria city, California",7426.0,Calipatria
3309,59.0,Napa,Calistoga,10908956.6210938,18961.5001568051,1168be30-07e6-4065-b24c-48fac689a0b7,2017,1600000US0609892,"Calistoga city, California",5281.0,Calistoga
3310,60.0,Ventura,Camarillo,75049422.5078125,81527.131155545,095e1d8c-dc6f-4063-ad62-c4fe61562963,2017,1600000US0610046,"Camarillo city, California",67116.0,Camarillo
3311,61.0,Santa Clara,Campbell,24998433.1601563,42631.9448015409,2bbbd31b-a793-4f85-b983-cde31ce0840f,2017,1600000US0610345,"Campbell city, California",41164.0,Campbell
3312,62.0,Riverside,Canyon Lake,17337155.8125,23490.5798595959,d8a59ca2-77a6-4047-a457-f95f8a4be94c,2017,1600000US0610928,"Canyon Lake city, California",11043.0,Canyon Lake
3313,63.0,Santa Cruz,Capitola,6563801.6015625,17092.7812002259,27c03839-c5ee-47e4-93a3-48e6b28c06fd,2017,1600000US0611040,"Capitola city, California",10158.0,Capitola
3314,64.0,San Diego,Carlsbad,144618402.515625,64938.8544561364,5a6fff42-3f29-42e4-b2d9-4b889b46e4fe,2017,1600000US0611194,"Carlsbad city, California",113147.0,Carlsbad
3315,65.0,Monterey,Carmel-by-the-Sea,4207291.578125,11103.4492502443,6a527908-3c40-43d0-91db-0035ab4f4639,2017,1600000US0611250,"Carmel-by-the-Sea city, California",3876.0,Carmel-by-the-Sea
3316,66.0,Santa Barbara,Carpinteria,9769194.74609375,25481.3894968684,d3427c1b-b943-4c8d-9437-f1271cb93334,2017,1600000US0611446,"Carpinteria city, California",13593.0,Carpinteria
3317,67.0,Los Angeles,Carson,71264281.984375,46865.8997333276,f4518762-7f07-4167-bcfe-71639611bd82,2017,1600000US0611530,"Carson city, California",92927.0,Carson
3318,68.0,Riverside,Cathedral City,85685092.9335938,72484.3277856403,8fbfe59f-3fd3-4781-bc96-65722c530181,2017,1600000US0612048,"Cathedral City city, California",53733.0,Cathedral City
3319,69.0,Stanislaus,Ceres,39070074.109375,50115.3067791011,70de1841-e633-417e-a002-e2cdfcc7f4b2,2017,1600000US0612524,"Ceres city, California",47650.0,Ceres
3320,70.0,Los Angeles,Cerritos,33280830.8828125,44159.8808403631,865ccce4-120a-41bf-84c1-bfd29b2cc837,2017,1600000US0612552,"Cerritos city, California",50145.0,Cerritos
3321,71.0,Butte,Chico,150665486.738281,133508.407352818,5cf1663f-0a95-414f-9748-4c40491ef5bc,2017,1600000US0613014,"Chico city, California",90660.0,Chico
3322,72.0,San Bernardino,Chino,112329838.292969,76113.5247241607,9d9e5c6b-1ae6-4420-9b08-e80745038ca6,2017,1600000US0613210,"Chino city, California",85609.0,Chino
3323,73.0,San Bernardino,Chino Hills,169201220.730469,64200.6791684471,5cadc250-9b91-4f00-926f-b28fda8834a2,2017,1600000US0613214,"Chino Hills city, California",78025.0,Chino Hills
3324,74.0,Madera,Chowchilla,47512774.2304688,54494.8764883057,cb8e37d6-82f2-4d02-880e-2deeb865b903,2017,1600000US0613294,"Chowchilla city, California",18314.0,Chowchilla
3325,75.0,San Diego,Chula Vista,190896872.820313,117806.854388038,023d1032-1b36-4cf5-8758-5f9130ebac61,2017,1600000US0613392,"Chula Vista city, California",264101.0,Chula Vista
3326,76.0,Sacramento,Citrus Heights,60529480.2617188,37762.3354788659,b79255dc-3963-433e-8e39-aa88db7ba337,2017,1600000US0613588,"Citrus Heights city, California",86618.0,Citrus Heights
3327,77.0,Los Angeles,Claremont,51009193.2226563,55362.5310834762,16410087-eeee-4dcb-8d43-a6467f20dd18,2017,1600000US0613756,"Claremont city, California",35949.0,Claremont
3328,78.0,Contra Costa,Clayton,15979272.9726563,22349.1629055951,b7f2675d-373a-4b34-af84-b10369054fba,2017,1600000US0613882,"Clayton city, California",11838.0,Clayton
3329,79.0,Lake,Clearlake,45141923.8789063,59497.0070527463,efa9afc2-6f4c-4f71-811e-1f52ab8d4588,2017,1600000US0613945,"Clearlake city, California",15061.0,Clearlake
3330,80.0,Sonoma,Cloverdale,13503600.1523438,32391.9174313441,2b6a2347-ed3f-4362-b790-8b7089f33761,2017,1600000US0614190,"Cloverdale city, California",8810.0,Cloverdale
3331,81.0,Fresno,Clovis,105253884.558594,97663.5920843977,7fe534b0-8a06-4965-89b6-a244f1a5697f,2017,1600000US0614218,"Clovis city, California",104411.0,Clovis
3332,82.0,Riverside,Coachella,116022122.140625,74723.4726990298,209534f3-1a20-49f5-83f6-92a10b358a02,2017,1600000US0614260,"Coachella city, California",44382.0,Coachella
3333,83.0,Fresno,Coalinga,26811703.5507813,59004.0782620929,72d7e3bd-16fa-493b-9907-262193259ac1,2017,1600000US0614274,"Coalinga city, California",16612.0,Coalinga
3334,84.0,Placer,Colfax,6075099.9609375,26705.3222767442,39d8b993-0031-436d-8bae-b3f9fb0d16b3,2017,1600000US0614498,"Colfax city, California",2187.0,Colfax
3335,86.0,San Bernardino,Colton,61239993.6367188,87245.8790894998,289bb1cd-f50a-43ce-9fab-3d49139c2fe4,2017,1600000US0614890,"Colton city, California",54200.0,Colton
3336,87.0,Colusa,Colusa,18267046.03125,51340.7961007565,b8cb6085-8438-4866-9433-acf12f10f304,2017,1600000US0614946,"Colusa city, California",5938.0,Colusa
3337,88.0,Los Angeles,Commerce,24772005.2695313,34419.7069995715,68975d0f-8ff4-4b4e-9535-3a54ca4ec7ed,2017,1600000US0614974,"Commerce city, California",12998.0,Commerce
3338,89.0,Los Angeles,Compton,38044748.484375,65518.6681167707,d45c30cd-6f0e-400c-b6a7-06af1a2a0566,2017,1600000US0615044,"Compton city, California",97847.0,Compton
3339,90.0,Contra Costa,Concord,127513459.925781,73130.13750995,bad32c1e-4785-4294-98a6-b4f78931887d,2017,1600000US0616000,"Concord city, California",128160.0,Concord
3340,91.0,Kings,Corcoran,29858425.0,53934.7707754362,5e830bb0-2692-46b2-84dc-22b2f17dfdf9,2017,1600000US0616224,"Corcoran city, California",22650.0,Corcoran
3341,92.0,Tehama,Corning,16019825.7421875,43990.3019648362,33990b3b-32b3-43ac-bce9-7418d9993f4c,2017,1600000US0616322,"Corning city, California",7550.0,Corning
3342,93.0,Riverside,Corona,150160692.253906,132639.418052237,d6a88959-43a9-4ff4-9920-82bd4940de0c,2017,1600000US0616350,"Corona city, California",163585.0,Corona
3343,94.0,San Diego,Coronado,54369000.3710938,51643.9853782573,2eb073ea-82ca-44a7-80a6-239ca0ad651b,2017,1600000US0616378,"Coronado city, California",24053.0,Coronado
3344,96.0,Orange,Costa Mesa,59407007.5585938,42864.6388678365,fac1c6ae-444d-4765-bcb8-709784ffbe2a,2017,1600000US0616532,"Costa Mesa city, California",112930.0,Costa Mesa
3345,97.0,Sonoma,Cotati,8054478.47265625,22654.0211633402,5b9e4bdf-d272-49eb-9914-b0362e024d7e,2017,1600000US0616560,"Cotati city, California",7448.0,Cotati
3346,98.0,Los Angeles,Covina,26633974.5429688,68641.7573279985,98b00a9c-0fdb-4a1c-9eb0-d4e00d3fdd8c,2017,1600000US0616742,"Covina city, California",48601.0,Covina
3347,99.0,Del Norte,Crescent City,9047176.8046875,27369.6547145774,0b985ba9-d50b-4c8c-9bb9-7bd7ea85a1ff,2017,1600000US0617022,"Crescent City city, California",6751.0,Crescent City
3348,100.0,Los Angeles,Cudahy,4619389.23046875,12556.3541993487,9772afdb-d8c3-46e1-b0c9-3798b7e29fdc,2017,1600000US0617498,"Cudahy city, California",24146.0,Cudahy
3349,101.0,Los Angeles,Culver City,19392272.7109375,43000.490746853,027a401f-7166-4f9c-989c-cb48ffc50245,2017,1600000US0617568,"Culver City city, California",39432.0,Culver City
3350,102.0,Santa Clara,Cupertino,46432499.9726563,61921.0830346664,bbc4a4da-29f5-47fc-ad55-2f0ef9594276,2017,1600000US0617610,"Cupertino city, California",60687.0,Cupertino
3351,103.0,Orange,Cypress,24931636.0039063,30858.9018578347,7f27c17f-a060-4721-b163-85317dcf71eb,2017,1600000US0617750,"Cypress city, California",49108.0,Cypress
3352,104.0,San Mateo,Daly City,31481708.234375,58686.9224074959,f758ddd6-f085-4f6c-8d0c-bb17c0bb9782,2017,1600000US0617918,"Daly City city, California",106480.0,Daly City
3353,105.0,Orange,Dana Point,23829533.8007813,35764.3800881183,a22cb1f5-4c3e-465f-a3c7-004c57308fb1,2017,1600000US0617946,"Dana Point city, California",34028.0,Dana Point
3354,107.0,Yolo,Davis,42513322.7070313,43727.0761240824,a2339da4-4198-40b8-a428-15783c349cea,2017,1600000US0618100,"Davis city, California",67500.0,Davis
3355,108.0,San Diego,Del Mar,6528006.859375,15013.9662996651,272ec060-91fc-480f-9760-9d392695054f,2017,1600000US0618506,"Del Mar city, California",4338.0,Del Mar
3356,109.0,Monterey,Del Rey Oaks,4354362.5859375,15438.2679649463,97c2f816-9d14-454f-b787-ea76ca2f994e,2017,1600000US0618688,"Del Rey Oaks city, California",1555.0,Del Rey Oaks
3357,110.0,Kern,Delano,58185971.71875,81035.505056398,c1ba4d11-7395-4df5-ad5a-e4ec3b122467,2017,1600000US0618394,"Delano city, California",52709.0,Delano
3358,111.0,Riverside,Desert Hot Springs,115059015.949219,89443.7519455644,f03901d4-e5c1-43e6-adbe-8cbf747f410b,2017,1600000US0618996,"Desert Hot Springs city, California",28298.0,Desert Hot Springs
3359,112.0,Los Angeles,Diamond Bar,56260173.3046875,40852.0669566082,0249c0e4-090b-454a-8a6b-1e99971f89ad,2017,1600000US0619192,"Diamond Bar city, California",56600.0,Diamond Bar
3360,113.0,Tulare,Dinuba,26401253.625,32025.4985524667,14af3a48-508f-47b9-89db-1271b638086f,2017,1600000US0619318,"Dinuba city, California",23712.0,Dinuba
3361,114.0,Solano,Dixon,30637808.0859375,45030.9713116688,d53bfc36-aa76-4d68-991d-70de339e80e8,2017,1600000US0619402,"Dixon city, California",19488.0,Dixon
3362,115.0,Siskiyou,Dorris,3429176.59375,10506.6316227417,1f5b113e-71a9-4bc0-ba27-82d70ef23460,2017,1600000US0619584,"Dorris city, California",877.0,Dorris
3363,116.0,Merced,Dos Palos,5625361.65234375,19920.8753052145,72e94b51-526f-4fd9-8ffd-20f485340515,2017,1600000US0619612,"Dos Palos city, California",5186.0,Dos Palos
3364,117.0,Los Angeles,Downey,47429348.0,33293.6806422824,140938f1-aae3-4682-b65a-e9410156ff8d,2017,1600000US0619766,"Downey city, California",113358.0,Downey
3365,118.0,Los Angeles,Duarte,25352553.4179688,41232.9447734242,296f3fca-868a-4116-8516-f385bfd22587,2017,1600000US0619990,"Duarte city, California",21832.0,Duarte
3366,119.0,Alameda,Dublin,63102256.5585938,47525.9444602977,ad014bab-425f-45db-bcbb-0d718853a44c,2017,1600000US0620018,"Dublin city, California",57022.0,Dublin
3367,120.0,Siskiyou,Dunsmuir,7928150.3515625,31070.5122199109,e46edaa3-feda-49f0-af61-870e6ff9bd6a,2017,1600000US0620242,"Dunsmuir city, California",1594.0,Dunsmuir
3368,121.0,San Mateo,East Palo Alto,10429455.75,17040.0888837243,0622de19-2504-4575-8445-4dc46ae9ee14,2017,1600000US0620956,"East Palo Alto city, California",29646.0,East Palo Alto
3369,122.0,Riverside,Eastvale,49689314.671875,44382.0657163342,4eb4567b-8131-4182-9901-cf5636066d08,2017,1600000US0621230,"Eastvale city, California",59733.0,Eastvale
3370,123.0,San Diego,El Cajon,53431661.0625,86079.6035144981,71ddf90f-3d4b-4294-937f-b9ccf4521ef1,2017,1600000US0621712,"El Cajon city, California",103314.0,El Cajon
3371,124.0,Imperial,El Centro,44662188.90625,50443.6951513556,20c0aa9a-cb6f-4073-a231-44cfaa4b85ad,2017,1600000US0621782,"El Centro city, California",43932.0,El Centro
3372,125.0,Contra Costa,El Cerrito,15324817.5976563,20414.0993249826,5386b0ce-8c5f-434b-bed7-10269dad0cbf,2017,1600000US0621796,"El Cerrito city, California",24982.0,El Cerrito
3373,125.0,Contra Costa,El Cerrito,15324817.5976563,20414.0993249826,5386b0ce-8c5f-434b-bed7-10269dad0cbf,2017,1600000US0621810,"El Cerrito CDP, California",5508.0,El Cerrito
3374,126.0,Los Angeles,El Monte,36375737.5820313,39418.7893358009,c123241e-5890-4f71-abf6-bad68dcbb190,2017,1600000US0622230,"El Monte city, California",115958.0,El Monte
3375,127.0,Los Angeles,El Segundo,20524972.4375,21114.5546261691,637e99b5-d200-49d0-b77c-d91380abe98d,2017,1600000US0622412,"El Segundo city, California",16929.0,El Segundo
3376,128.0,Sacramento,Elk Grove,180614318.03125,85062.4264201786,cdf4856a-d3f7-4a4c-b23f-6d8719a8efa4,2017,1600000US0622020,"Elk Grove city, California",166228.0,Elk Grove
3377,129.0,Alameda,Emeryville,5216920.73828125,16662.5732975122,d876b8d2-5edb-4ce4-b07f-308e04686d0f,2017,1600000US0622594,"Emeryville city, California",11524.0,Emeryville
3378,130.0,San Diego,Encinitas,72182317.5429688,58535.0869649252,efde41bb-1ea9-4829-955f-30182d261d3f,2017,1600000US0622678,"Encinitas city, California",62595.0,Encinitas
3379,131.0,San Joaquin,Escalon,9845771.80859375,31546.1028880539,258b5c6c-8839-4d23-a66b-c20855fb69cf,2017,1600000US0622790,"Escalon city, California",7449.0,Escalon
3380,132.0,San Diego,Escondido,138573561.773438,205329.721891013,967d38a2-52b7-408d-8b74-271e425402b5,2017,1600000US0622804,"Escondido city, California",150783.0,Escondido
3381,133.0,Siskiyou,Etna,3470354.29296875,11297.0685031613,20ee8dfb-4d06-4b70-9df3-0b9ea7999bde,2017,1600000US0622972,"Etna city, California",709.0,Etna
3382,134.0,Humboldt,Eureka,72595035.28125,67001.7621693919,d9eecf1e-8100-443c-80cb-4fb04f96fad4,2017,1600000US0623042,"Eureka city, California",27024.0,Eureka
3383,135.0,Tulare,Exeter,9753333.3203125,20871.6456755704,d1a94e43-49ca-4c9e-a9e4-ef394426bda3,2017,1600000US0623126,"Exeter city, California",10520.0,Exeter
